concurrent,service_type,titre,corps,note
"SolveIt","mobile","SolveIt's adaptability, flexibility, and true desire to get the job right are impressive.","#### BACKGROUND

**Introduce your business and what you do there.**

I'm the CEO and founder of Caring Village, an IT company. We offer a comprehensive platform for caregivers of older and infirm individuals, providing care coordination apps, a marketplace, monitoring tools, and emotional support resources.

#### OPPORTUNITY / CHALLENGE

**What challenge were you trying to address with SolveIt?**

We were in the process of modernizing our legacy healthcare application and website to match the new needs of family caregivers and their loved ones.

#### SOLUTION

**What was the scope of their involvement?**

SolveIt has developed a new iOS application, updated our web interface, integrated business logic, and created a new public-facing website design.

**What is the team composition?**

We've worked with over 10 teammates from SolveIt.

**How did you come to work with SolveIt?**

Someone referred SolveIt to us. We chose them over other options because they had high ratings, their pricing fit our budget, they offered good value for the cost, and their company values aligned with ours.

**What is the status of this engagement?**

We started working with SolveIt in June 2024, and our engagement is ongoing.

#### RESULTS & FEEDBACK

**What evidence can you share that demonstrates the impact of the engagement?**

SolveIt has delivered the applications and successfully launched them in the app stores. We're still tracking KPIs, but our app is converting paid users at an above-industry-standard rate.

**How did SolveIt perform from a project management standpoint?**

We communicate with SolveIt via virtual meetings, emails, and messaging apps. They've delivered on time.

**What did you find most impressive about them?**

SolveIt's adaptability, flexibility, and true desire to get the job right are impressive.

**Are there any areas they could improve?**

There's nothing they need to improve.

#### RATINGS

5.0 

""Exceptional Team that truly cares about the customer and the final product""

  * Quality

5.0 

Service & Deliverables

""Exceptional""

  * Schedule

5.0 

On time / deadlines

  * Cost

5.0 

Value / within estimates

""Exceptional Value""

  * Willing to Refer

5.0 

NPS

""Absolutely!""","5"
"SolveIt","mobile","They had exceptional customer service and excellent communication skills.","#### BACKGROUND

**Please describe your company and position.**

I am the Chief Operations Officer of Stay Foxhole, LLC

**Describe what your company does in a single sentence.**

Military BnB Platform

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

Help make updates to our mobile application post launch

#### SOLUTION

**How did you find SolveIt?**

LinkedIn

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Company values aligned

**How many teammates from SolveIt were assigned to this project?**

1 Employee

**Describe the scope of work in detail. Please include a summary of key deliverables.**

Primarly focused on backog of identified bugs. Completed all P0 and P1 bugs within a week and shipped the product.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Completed all P0 and P1 tasks within the timeframe reuqested.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

They are amazing communicators. Never had any issues.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App

**What did you find most impressive or unique about this company?**

They had exceptional customer service and excellent communication skills.

**Are there any areas for improvement or something SolveIt could have done differently?**

No.

#### RATINGS

5.0 

  * Quality

5.0 

Service & Deliverables

  * Schedule

5.0 

On time / deadlines

  * Cost

5.0 

Value / within estimates

  * Willing to Refer

5.0 

NPS","5"
"SolveIt","mobile","Their expertise in Flutter development and a deep understanding of the real estate market stood out.","#### BACKGROUND

**Please describe your company and position.**

I am the Project Manager of SpdLoad

**Describe what your company does in a single sentence.**

We focus on helping non-technical founders develop MVPs to achieve product/market fit and providing full-cycle development services, including staffing on demand and dedicated teams.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * We engaged SolveIt to integrate two skilled Flutter developers into our team for a real estate mobile app project. Our main objectives were to enhance app functionality and user experience while ensuring compliance with industry standards.

#### SOLUTION

**How did you find SolveIt?**

Clutch Site

**Why did you select SolveIt over others?**

  * High ratings
  * Close to my geographic location
  * Pricing fit our budget
  * Great culture fit
  * Good value for cost
  * Referred to me
  * Company values aligned

**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

Our approach was to create a user-friendly, efficient, and engaging real estate mobile app that meets the needs of the client. The key deliverables included:

 

Streamlined property listings:

Implement advanced search filters enabling users to sort properties by price, location, and specific features. Ensure real-time updates of property listings to avoid duplicates and enhance data accuracy.

Improved user engagement:

Develop features that allow users to explore properties interactively, making it easier to decide on physical visits and increasing overall interest.

Facilitated seamless transactions:

Develop tools for users to check their credit scores and mortgage eligibility directly within the app, simplifying the financial aspect of property transactions.

Enhanced user profiles:

Create personalized user profiles where individuals can save favorite listings, set alerts for new properties matching their criteria.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Our collaboration with SolveIt exceeded initial estimates, showcasing their commitment to efficiency and quality. The Flutter developers assigned to our project demonstrated expertise and adaptability, which allowed for a smoother workflow and faster delivery.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

The collaboration between our team and SolveIt was smooth and efficient. Regular check-ins and clear communication channels facilitated swift decision-making. This effective workflow was also confirmed by the client.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App

**What did you find most impressive or unique about this company?**

Their expertise in Flutter development and a deep understanding of the real estate market stood out. Their Flutter developers integrated naturally into our current team, maintaining high-quality standards and delivering project artifacts on time. Their developers were also proactive. The team's collaborative approach, along with their clear communication, fostered a productive working relationship that led to successful completion of the app development.

**Are there any areas for improvement or something SolveIt could have done differently?**

No

#### RATINGS

5.0 

  * Quality

5.0 

Service & Deliverables

  * Schedule

5.0 

On time / deadlines

  * Cost

5.0 

Value / within estimates

  * Willing to Refer

5.0 

NPS","5"
"SolveIt","mobile","Web Development & Product Design for Tattoo Co","""This is a great company to work with, and I'm extremely happy with my decision to work with them.""

Feb 19, 2025

Founder, Tattoo Co

Anonymous

Verified

  * Business services
  * Seattle, Washington
  * Online Review 
  * Verified


SolveIt has developed a website prototype for a tattoo company. The team has been working on documentation and presentation.

SolveIt has demonstrated good management skills and has been very attentive and helpful in addressing the client's needs. The client has been impressed with the team's performance and is extremely happy with their decision to work with them and the fact that the team is mainly made up of women.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the Founder of a business services company 

**Describe what your company does in a single sentence.**

Matches those looking for a tattoo or piercing with the right artist/piercer based on their needs.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Complete the Discovery Phase
  * Get a Prototype
  * Get more insight into finding investors



#### SOLUTION

**How did you find SolveIt?**

Online Search

**Why did you select SolveIt over others?**

  * High ratings
  * Good value for cost
  * Company values aligned



**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

The scope of work is to build a website/prototype/backend for Modmatch that displays the client, subscriber, and admin features. The deliverables are the prototype, documentation, and presentation.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Any advancement regarding documentation and the prototype

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Yes, they were very attentive and helpful

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App



**What did you find most impressive or unique about this company?**

I love that my team is made up of mostly women. I also love how on top of everything everyone was. This is a great company to work with, and I'm extremely happy with my decision to work with them.

**Are there any areas for improvement or something SolveIt could have done differently?**

I think scheduling the meetings could be done in a better way. I don't have a calendar setup with my email yet, so sending a recurring meeting was difficult for me","5"
"SolveIt","mobile","Branding & UI/UX Design for AI Companion App Company","""We were very happy with both the progress and the end result.""

Aug 13, 2024

CEO & Co-Founder, Baibe Bytes AB

Eva Leach 

  * Other industries
  * Sweden
  * 1-10 Employees
  * Online Review 


SolveIt established the brand guidelines of an AI companion app company and created their logo, typography guides, and color palette. They also designed the UI/UX of the client's website and mobile app.

SolveIt delivered the outputs on schedule and met all the client's requirements. They also kept the client involved in the project and facilitated daily online meetings to discuss progress updates and deliverables. Moreover, the team comprised friendly, knowledgeable, and hardworking staff.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the CEO and Co-Founder of Baibe Bytes AB.  
  

**Describe what your company does in a single sentence.**

We are an AI companion app, the app will be available on the AppStore from August 2024.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * UX and UI design for the App and also future Web site
  * Logo and App Icon
  * Brand Guidelines



#### SOLUTION

**How did you find SolveIt?**

Previous experience  
  

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Great culture fit
  * Good value for cost
  * Referred to me



  
**How many teammates from SolveIt were assigned to this project?**

2-5 Employees  
  

**Describe the scope of work in detail. Please include a summary of key deliverables.**

  1. Logo + typography guides, color palette and style guideline.
  2. UX/UI for mobile app. Complete mobile application interface design. AppStore assets. 
  3. UX/UI for website



#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Final deliverables and time schedule. All achieved.  
  

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Very good. We had daily morning meetings with progress update and deliverables. We felt very involved in the project. Great relationship with the team.   
  

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App



  
**What did you find most impressive or unique about this company?**

Knowledgable and friendly staff. Hardworking and good deliverables.   
  

**Are there any areas for improvement or something SolveIt could have done differently?**

None that I can think about now. We were very happy with both the progress and the end result.","5"
"SolveIt","mobile","Web Design & Development for Logistics Company","""They were good guys who did a good job.""

Jul 18, 2024

Executive, Jabal

Anonymous 

  * Supply Chain, Logistics, and Transport
  * Dubai, United Arab Emirates
  * 1-10 Employees
  * Online Review 


SolveIt designed and developed a website for a logistics company.

SolveIt delivered a functional solution that aligned with the client's requirements. The team's simple, straightforward process, responsiveness to needs and concerns, and cost-effective pricing made for a productive engagement.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the executive of Jabal

**Describe what your company does in a single sentence.**

We have prepared a platform for wholesale and delivery of equipment around the world.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Harmonize the reality and feasibility of this business idea.
  * Calculate the cost of creating a platform.
  * Assemble a team and implement the project.



#### SOLUTION

**How did you find SolveIt?**

Other

**Why did you select SolveIt over others?**

  * High ratings
  * Good value for cost



**How many teammates from SolveIt were assigned to this project?**

6-10 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

There was a lot of work. The idea was not accurate, approximate, but the team helped to formulate and implement the idea for the initial launch. Each stage was agreed, the work lasted almost 10 months, the project was more than expected.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Convenience and simplicity of perception were the main scale. The ultimate goal has not yet been achieved, but many reviews of product was good.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Good team, responsive people. There were long discussions and even disputes, the guys did not hesitate to refute my ideas with their arguments, for which special thanks, as the desire of the customer is not always logical or feasible.

**What was your primary form of communication with SolveIt?**

Virtual Meeting

**What did you find most impressive or unique about this company?**

They were good guys who did a good job, for good money - nowadays, probably, this is unique.

**Are there any areas for improvement or something SolveIt could have done differently?**

It's hard to say.","5"
"SolveIt","mobile","Mobile App Design & Development for Content Creator","""SolveIt impressed me with their design skills.""

Jun 17, 2024

Content Creator

Georgy Romelashvili 

  * Arts, entertainment & music
  * Poland
  * 1-10 Employees
  * Online Review 


SolveIt designed and developed a mobile application for a content creator. The team was responsible for product discovery, creating wireframes, collecting user feedback, testing, and publishing the app.

SolveIt successfully launched the client's app, which received positive feedback from users. The app had good usability, and the team showcased impressive design skills. SolveIt offered different design versions for the client to choose from and delivered work on time, informing about delays. 

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am a content creator.

**Describe what your company does in a single sentence.**

I am a content creator. I built a mobile app helping users to achieve amazing video aesthetics just with their mobile phone. 

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Build an app
  * Create designs
  * Consult me on product decisions



#### SOLUTION

**How did you find SolveIt?**

Referral

**Why did you select SolveIt over others?**

  * Great culture fit
  * Referred to me
  * Company values aligned



**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

I reached out to them with the request to build a mobile app. They help with products discovery, ceating wireframes, collecting user feedback, developing an actual app, testing, and publishing to app store. 

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Users really likes and app. They appreciate the usability and easiness to use it! 

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

The app was timely delivered, if there was any delay or potential delay I was always informed upfront so I knew what to expect and when. 

**What was your primary form of communication with SolveIt?**

Virtual Meeting

**What did you find most impressive or unique about this company?**

SolveIt impressed me with their design skills. They created different versions of design so I could test it with users and pick the one that they like the most. 

**Are there any areas for improvement or something SolveIt could have done differently?**

It's hard for me to think about the one. I am a non-technical person and they guided me well throuh the process.","5"
"SolveIt","mobile","Web Development & UI/UX Design for Healthcare Solution Co","""They offered good project management.""

Apr 9, 2024

CEO, Healthcare Solution Company

Anonymous

Verified

  * Other industries
  * Kopavogur, Iceland
  * 1-10 Employees
  * Online Review 
  * Verified


SolveIt provided web development services for a healthcare solution company. The team developed a website for the client based on an existing design and provided the client with a UI designer.

SolveIt successfully delivered the website according to the design. The team followed a strict timeline, meeting deadlines and promptly addressing the client's changes and needs. SolveIt communicated via virtual meetings, and their project management performance stood out.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the CEO of a healthcare company 

**Describe what your company does in a single sentence.**

Offer practice management solution to healthcare clinics.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Develop our website
  * Provide us with UI designer



#### SOLUTION

**How did you find SolveIt?**

Online Search

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Great culture fit
  * Company values aligned



**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

Deliver a website according to design.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

The website was delivered according to design and within a strict timeline.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

They did deliver on time and where agile with changes and other needs.

**What was your primary form of communication with SolveIt?**

Virtual Meeting

**What did you find most impressive or unique about this company?**

They offered good project management.

**Are there any areas for improvement or something SolveIt could have done differently?**

No","4.5"
"SolveIt","mobile","App Design & Dev Services for Sports Analysis Company","""The team was very professional, delivering each milestone of the project on the agreed deadlines.""

Jan 10, 2024

Executive, MyRaceData

Anonymous

Verified

  * Other industries
  * Cyprus
  * 1-10 Employees
  * Online Review 
  * Verified


A sports analysis company hired SolveIt to design and develop a race analysis application. The team conceptualized the app, designed the project architecture, and was responsible for resolving errors.

SolveIt delivered an app that met the client's expectations, and the app increased user engagement and boosted audience reach. The team was flexible and adaptable to unexpected changes during the development. Moreover, their dedication to transforming the client's vision into reality was impressive.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am an Executive of MyRaceData

**Describe what your company does in a single sentence.**

We provide competitive swimmers with a race analysis application to allow them to get the detailed insights they need to improve and achieve their swimming goals

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Create an easy to use race analysis application



#### SOLUTION

**How did you find SolveIt?**

Online Search

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Good value for cost
  * Company values aligned



**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

Basic setup which included: 

  * Design Concept
  * project initialization
  * project architecture
  * error/exceptions handling
  * publication



#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

Engaging more users each day and reaching a larger audience

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

The team was very professional, delivering each milestone of the project on the agreed deadlines. They were also very good at managing sudden changes in the plan that presented themselves during the development.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App



**What did you find most impressive or unique about this company?**

Their dedication and ability to bring our vision into a reality exactly how we imagined it, is the most impressive trait about SolveIt.

**Are there any areas for improvement or something SolveIt could have done differently?**

Personally, I do not have any complaints to make towards the SolveIt team.","5"
"SolveIt","mobile","Custom Software Development for IT Services Company","""We're impressed by the quality of their service, both in project management and in execution.""

Oct 26, 2023

Project Manager, IT Services Company

Nicolas Legrand 

  * Other industries
  * Montreal, Quebec
  * 11-50 Employees
  * Online Review 


An IT services company has hired SolveIt to develop features for a splash pad remote access controller web app. The features allow the administrator to build their own game triggers on the splash pad.

Solvelt has successfully implemented all features on time and within budget. The team maintains excellent communication and is always available to answer questions. Overall, they've stood out by the quality of their work, transparency, and excellent service; the client is highly satisfied.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the Project Manager of the company

**Describe what your company does in a single sentence.**

We are providing IT services for company; ERP, CRM, Modern Workplace and software development.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Develop features for a splash pad remote access controller web app.
  * Old application needed to be upgraded first.



#### SOLUTION

**How did you find SolveIt?**

Referral

**Why did you select SolveIt over others?**

  * Good value for cost
  * Referred to me



**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

One of our customers was looking for a new feature for their remote access splash controllers. Solvelt implemented a feature allowing the controller administrator to build their own game triggers on the splash pad. In the past, the controller administrator should come back to the manufacturer to have a custom game triggers. This feature had to reflect either on the controller on site but also on a remote access web application.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * Successful implementation.
  * Successful additional features implementation. 
  * Deliver on time. 
  * Great communication.



**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

The communication was vey smooth and the project manager was always available to answer question. The project and additional features were deliver on time.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App



**What did you find most impressive or unique about this company?**

We're impressed by the quality of their service, both in project management and in execution, everything happened with complete transparency. This project being in an industry that is a little out of the ordinary, moreover this product had not been updated for years. And straight away, we spoke the same language, nothing was left to chance.

**Are there any areas for improvement or something SolveIt could have done differently?**

Honestly no, I have no complaints other than I highly recommend Solvelt.","5"
"SolveIt","mobile","Mobile App Dev for Social Media Platform","""They have an incredibly hardworking team at affordable pricing.""

May 25, 2023

CEO & Co-Founder, Out Co.

Anna Harissis

Verified

  * Other industries
  * Newport Beach, California
  * 1-10 Employees
  * Online Review 
  * Verified


SolveIt has developed an LGBTQ mobile app for a social media platform. The team is currently providing product management and further app development services for the client. 

SolveIt has built the app earlier than expected, and they continue to complete new tasks within the client's budget and timeline. The team has been a communicative, kind, and enthusiastic partner, and their hard work and affordable pricing have made the ongoing partnership successful.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the CEO/Co-Founder of Out Co.

**Describe what your company does in a single sentence.**

An LGBTQ+ social app

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Finish building the project
  * Product Management



#### SOLUTION

**How did you find SolveIt?**

Referral

**Why did you select SolveIt over others?**

Referred to me

**How many teammates from SolveIt were assigned to this project?**

6-10 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

SolveIt was able to take a half-built product and complete it earlier than anticipated. They now manage the product and continue to help us build out the app.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * They finished the project early
  * They complete new tasks well within our budget and timeline



**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

They are a very communicative and kind team. They were excited about the project and they helped us complete the app quickly and beautifully.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App



**What did you find most impressive or unique about this company?**

They have an incredibly hardworking team at affordable pricing.

**Are there any areas for improvement or something SolveIt could have done differently?**

Its been a great experience.","5"
"SolveIt","mobile","iOS App Development for Software Dev Company","It is impressive how dedicated they are to the project and its success.""

Nov 9, 2022

CSO, Software Development Company

Vita Prakapovich

Verified

  * Other industries
  * Vilnius, Lithuania
  * 51-200 Employees
  * Online Review 
  * Verified


SolveIt provides resources for a software development company. Specifically, they've assigned a Swift developer to help the client develop native mobile apps. Their resource is in charge of iOS development. 

The company has completed the development project despite tight deadlines and without compromising quality, thanks to SolveIt. The team's workflow is effective; they're organized and collaborative, ensuring there's no misunderstanding during the project. They've worked like a single team throughout. 

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and your position there.**

I`m a CSO of a software development company.

#### OPPORTUNITY / CHALLENGE

**For what projects/services did your company hire SolveIt?**

We needed a high-quality specialist for iOS native app development: a Swift developer.

#### SOLUTION

**How did you select this agency and what were the deciding factors?**

We looked through the agencies in some listings and picked several companies to contact. SolveIt impressed us with with their communication style: fast replies, outgoing and proactive. Taking into account multiple completed projects involving native app development, positive reviews, and availability of the required resources, we decided to move forward with SolveIt.

**Describe the project in detail and walk through the stages of the project.**

The project involved development of iOS and Android native mobile apps. SolveIt developer was in charge of iOS app development.

**Describe the recruitment process in detail.**

We received several CVs according to our requirements. After we reviewed the CVs and chose candidates, SolveIt organised interviews with the selected specialists. Right after we approved the candidate, we signed a contract and onboarded him on the project. The process took us about a week.

#### RESULTS & FEEDBACK

**Can you share any outcomes from the engagement that demonstrate progress or success?**

We were able to complete the project in tight deadlines without compromising on the quality of the developed mobile apps.

**How effective was the workflow between your team and theirs?**

Everything was well organised and managed. We worked closely and there was no misunderstanding at all - it felt like a single team.

**What did you find most impressive or unique about this company?**

It is impressive how dedicated they are to the project and its success.

**Are there any areas for improvement or something they could have done differently?**

I can't think of any.","5"
"SolveIt","mobile","Development Services for International Web Company","An international web company hired SolveIt for development and maintenance services. One Java developer partnered with the client for the project.

SolveIt delivered quality work on time, meeting client expectations. Their professionalism and accuracy were on point. Customers can expect a transparent team that would provide value for money.

The client submitted this review online.

**BACKGROUND**

**Please describe your company and your position there.**

Delcampe.net is an international web company. It provides its services as a market place for buying and selling collectibles to both professionals and private individuals.

**OPPORTUNITY / CHALLENGE**

**For what projects/services did your company hire SolveIt, and what were your goals?**

Update of the Lister v4

**SOLUTION**

**How did you select this vendor and what were the deciding factors?**

Professionalism, value for money

**Describe the scope of work in detail, including the project steps, key deliverables, and technologies used.**

Update of the Lister v4

**How many people from the vendor's team worked with you, and what were their positions?**

1 java developper

**RESULTS & FEEDBACK**

**Can you share any measurable outcomes of the project or general feedback about the deliverables?**

Qualitative work delivered on time. They were on track with our expectations.

**What did you find most impressive or unique about this company?**

Professional, to the point

**Are there any areas for improvement or something they could have done differently?**

None.","5"
"SolveIt","mobile","iOS & Android Dev for Food Manufacturing Company","SolveIt provides ongoing mobile app development services for an organic food manufacturer. The team is building an iOS and Android version of the app with a customized admin panel.

The final app is still under development, but the client has been satisfied with the delivered MVP. SolveIt communicates clearly and transparently, and they continue to manage tasks efficiently. Customers can expect a skilled and organized team that's always willing to go the extra mile.

BACKGROUND
Please describe your company and your position there.
I am a CEO and Founder at an organic food manufacturing company based in Palmerston North, New Zealand.

OPPORTUNITY / CHALLENGE
For what projects/services did your company hire SolveIt, and what were your goals?
We hired them to develop an Android and iOS app with a built-in loyalty program and ability to upload goods via admin panel.

SOLUTION
How did you select this vendor and what were the deciding factors?
The deciding factors were SolveIt's detailed portfolio and their expertise in developing ecommerce apps.

Describe the scope of work in detail, including the project steps, key deliverables, and technologies used.
They took care of all the development steps, from wireframing to creating an MVP . It was important to implement a usable admin panel and loyalty program with cashback.

How many people from the vendor's team worked with you, and what were their positions?
I communicated with СTO, Project Manager, QA engineers, and Full-stack developers.

RESULTS & FEEDBACK
Can you share any measurable outcomes of the project or general feedback about the deliverables?
The final app has not been lauched yet, however, an MVP proved itself as a decent and usable solution.

Describe their project management style, including communication tools and timeliness.
They are always open for communication. We commonly used Slack and Jira to stay in touch. Eugenia, their Project Manager, provided the developers with exact instructions based on my ideas.

What did you find most impressive or unique about this company?
It is their enthusiasm and communication style. As for such a young company, they seem to know the ecommerce domain quite well. They managed to built a solid app architecture and minimize development costs, which resulted in project shortening by 3 months.

Are there any areas for improvement or something they could have done differently?
Everything has been going well. I have nothing to complain about.","5"
"SolveIt","mobile","Mobile & IoT App Dev for Software Company","SolveIt developed a native sound-recording app for iOS and Android devices. The team built AI voice analysis and language processing features for use on smartwatches.

The app ranked as a top ten best seller in several countries. SolveIt's structured approach to project management made for a smooth development process. Responsive and dedicated, the team maintained open lines of communication and worked outside of regular business hours to meet deadlines.

BACKGROUND
Please describe your company and your position there.
I was the CTO of Top100. We bring ideas into use.

OPPORTUNITY / CHALLENGE
For what projects/services did your company hire SolveIt?
We hired Solveit for the mobile development on an native app for both Android and iOS including Android watch (wearables) and Apple watch. the project was leaded by Solveit starting from already built MVP to an ongoing app and feature development.

What were your goals for this project?
Our goals were to release a new version once a week and develop a new usable technology.

SOLUTION
How did you select this vendor?
We have selected SolveIt based on recommendations that turned to be a golden advice.

Describe the project in detail.
The project was sound recording app with voice analysis, AI and NLP.

What was the team composition?
We have hired 3 programmers and 1 team lead.

RESULTS & FEEDBACK
Can you share any outcomes from the project that demonstrate progress or success?
The app was released and became the top 10 best seller in different countries.

How effective was the workflow between your team and theirs?
The tasks flow was fluent and extremely effective. The communication between our team and theirs was the best we've seen with an external partner. Task were transferred fluently.

What did you find most impressive about this company?
The availability, willingness to work overtime including werkends and nights (on need)

Are there any areas for improvement?
We have sent a private feedback some times during our few years of work together, mostly if not entirely positive stuff.","5"
